market,timestamp,opening_price,high_price,low_price,trade_price,candle_acc_trade_price,candle_acc_trade_volume
KRW-BTC,2022-07-23T03:00:00,30181000.0,30250000.0,30140000.0,30159000.0,4432424789.93343,146.83701625
KRW-BTC,2022-07-23T04:00:00,30159000.0,30260000.0,30004000.0,30150000.0,10203319779.39526,338.47339641
KRW-BTC,2022-07-23T05:00:00,30150000.0,30272000.0,30143000.0,30212000.0,7501882001.75811,248.25002048
KRW-BTC,2022-07-23T06:00:00,30200000.0,30250000.0,30119000.0,30138000.0,6444561041.99017,213.36355293
KRW-BTC,2022-07-23T07:00:00,30138000.0,30154000.0,30000000.0,30081000.0,9422678558.2048,313.36682669
KRW-BTC,2022-07-23T08:00:00,30081000.0,30155000.0,29947000.0,29959000.0,8990335901.5892,299.11866036
KRW-BTC,2022-07-23T09:00:00,29989000.0,29997000.0,29800000.0,29947000.0,10494723146.29138,350.86484308
KRW-BTC,2022-07-23T10:00:00,29954000.0,30014000.0,29701000.0,29794000.0,9750652137.00372,326.72469667
KRW-BTC,2022-07-23T11:00:00,29795000.0,29814000.0,29500000.0,29509000.0,15578545642.52623,525.60927345
KRW-BTC,2022-07-23T12:00:00,29509000.0,29619000.0,29322000.0,29542000.0,14936208868.83695,506.50864483
KRW-BTC,2022-07-23T13:00:00,29542000.0,29665000.0,29522000.0,29613000.0,4411703566.68806,149.13286844
KRW-BTC,2022-07-23T14:00:00,29613000.0,29636000.0,29321000.0,29363000.0,7329066012.95633,248.6478174
KRW-BTC,2022-07-23T15:00:00,29391000.0,29563000.0,29361000.0,29498000.0,8903364681.24255,302.1027292
KRW-BTC,2022-07-23T16:00:00,29498000.0,29550000.0,29432000.0,29464000.0,2936681040.51581,99.55380653
KRW-BTC,2022-07-23T17:00:00,29464000.0,29525000.0,29214000.0,29282000.0,5603854056.30906,191.08426043
KRW-BTC,2022-07-23T18:00:00,29306000.0,29549000.0,29214000.0,29379000.0,4213821947.55767,143.30129009
KRW-BTC,2022-07-23T19:00:00,29379000.0,29635000.0,29329000.0,29588000.0,2528232205.9672,85.74566545
KRW-BTC,2022-07-23T20:00:00,29588000.0,29694000.0,29578000.0,29617000.0,1618521094.18219,54.63586231
KRW-BTC,2022-07-23T21:00:00,29654000.0,29656000.0,29537000.0,29542000.0,1836025948.90834,62.04764935
KRW-BTC,2022-07-23T22:00:00,29542000.0,29823000.0,29534000.0,29765000.0,5735113395.14282,192.96933739
KRW-BTC,2022-07-23T23:00:00,29765000.0,29835000.0,29688000.0,29722000.0,5396877704.19765,181.2881677
KRW-BTC,2022-07-24T00:00:00,29704000.0,29920000.0,29699000.0,29819000.0,10147996466.74052,340.1567705
KRW-BTC,2022-07-24T01:00:00,29819000.0,29873000.0,29595000.0,29631000.0,7085850833.43394,238.16148234
KRW-BTC,2022-07-24T02:00:00,29650000.0,29663000.0,29510000.0,29655000.0,5245280333.80157,177.2145977
KRW-BTC,2022-07-24T03:00:00,29655000.0,29679000.0,29498000.0,29602000.0,5595471050.78943,189.27150702
KRW-BTC,2022-07-24T04:00:00,29602000.0,29635000.0,29517000.0,29620000.0,2885938072.3306,97.53699624
KRW-BTC,2022-07-24T05:00:00,29620000.0,29994000.0,29612000.0,29972000.0,11871857819.46812,397.30914129
KRW-BTC,2022-07-24T06:00:00,29972000.0,30000000.0,29854000.0,29899000.0,14999552652.25532,500.80207565
KRW-BTC,2022-07-24T07:00:00,29900000.0,30097000.0,29898000.0,29965000.0,10307647655.05789,343.58318164
KRW-BTC,2022-07-24T08:00:00,29966000.0,29991000.0,29776000.0,29901000.0,10453622666.0938,349.93626381
KRW-BTC,2022-07-24T09:00:00,29909000.0,29990000.0,29813000.0,29814000.0,7185575239.2505,240.23010269
KRW-BTC,2022-07-24T10:00:00,29814000.0,29891000.0,29700000.0,29726000.0,5835791915.42649,195.92982141
KRW-BTC,2022-07-24T11:00:00,29726000.0,30019000.0,29716000.0,29856000.0,9858249442.92131,329.49171086
KRW-BTC,2022-07-24T12:00:00,29855000.0,29980000.0,29680000.0,29704000.0,8251481241.87138,276.72213467
KRW-BTC,2022-07-24T13:00:00,29716000.0,29802000.0,29690000.0,29754000.0,5848357928.97178,196.63430022
KRW-BTC,2022-07-24T14:00:00,29754000.0,29970000.0,29720000.0,29934000.0,6918370571.99589,231.48712199
KRW-BTC,2022-07-24T15:00:00,29934000.0,30097000.0,29906000.0,30034000.0,6733746205.13539,224.28775836
KRW-BTC,2022-07-24T16:00:00,30057000.0,30074000.0,29857000.0,29930000.0,3775764041.94397,126.1050528
KRW-BTC,2022-07-24T17:00:00,29930000.0,30060000.0,29850000.0,29985000.0,1674950481.25456,55.88494736
KRW-BTC,2022-07-24T18:00:00,30001000.0,30001000.0,29894000.0,29909000.0,920701805.20253,30.74573453
KRW-BTC,2022-07-24T19:00:00,29930000.0,30019000.0,29894000.0,29930000.0,1119814900.64923,37.38100919
KRW-BTC,2022-07-24T20:00:00,29929000.0,30020000.0,29900000.0,29965000.0,1548366563.362,51.6912049
KRW-BTC,2022-07-24T21:00:00,29944000.0,30048000.0,29910000.0,30009000.0,2424351878.41078,80.82429571
KRW-BTC,2022-07-24T22:00:00,30009000.0,30195000.0,29769000.0,29900000.0,9213114093.0317,306.63663914
KRW-BTC,2022-07-24T23:00:00,29899000.0,29995000.0,29750000.0,29818000.0,5037433867.44858,168.66774556
KRW-BTC,2022-07-25T00:00:00,29818000.0,29938000.0,29500000.0,29552000.0,17950485513.98895,604.72185877
KRW-BTC,2022-07-25T01:00:00,29554000.0,29576000.0,29321000.0,29432000.0,11891723934.19008,403.62761806
KRW-BTC,2022-07-25T02:00:00,29440000.0,29440000.0,29010000.0,29091000.0,17247921827.02572,590.58503692
KRW-BTC,2022-07-25T03:00:00,29091000.0,29091000.0,28901000.0,29056000.0,15725778164.7515,542.29442999
KRW-BTC,2022-07-25T04:00:00,29056000.0,29125000.0,28915000.0,29112000.0,10952018460.30796,377.70151294
KRW-BTC,2022-07-25T05:00:00,29112000.0,29195000.0,29019000.0,29136000.0,19323494343.45817,663.67456035
KRW-BTC,2022-07-25T06:00:00,29140000.0,29169000.0,28955000.0,29094000.0,11107970298.74391,382.24438627
KRW-BTC,2022-07-25T07:00:00,29094000.0,29250000.0,29031000.0,29109000.0,18600212914.22553,638.42150809
KRW-BTC,2022-07-25T08:00:00,29125000.0,29252000.0,29005000.0,29185000.0,11557602837.43172,396.92189199
KRW-BTC,2022-07-25T09:00:00,29184000.0,29259000.0,29095000.0,29123000.0,7611776373.5066,260.9714416
KRW-BTC,2022-07-25T10:00:00,29124000.0,29241000.0,29086000.0,29227000.0,4804387955.25528,164.7229827
KRW-BTC,2022-07-25T11:00:00,29229000.0,29242000.0,29070000.0,29072000.0,5028401538.79517,172.46240357
KRW-BTC,2022-07-25T12:00:00,29074000.0,29115000.0,28931000.0,29085000.0,9313812305.58032,320.83286898
KRW-BTC,2022-07-25T13:00:00,29085000.0,29119000.0,28890000.0,28984000.0,11117651607.79008,383.57777747
KRW-BTC,2022-07-25T14:00:00,28973000.0,29038000.0,28810000.0,29012000.0,8695847517.65134,300.7113198
KRW-BTC,2022-07-25T15:00:00,29012000.0,29073000.0,28913000.0,29029000.0,6580987585.08613,226.9557117
KRW-BTC,2022-07-25T16:00:00,29048000.0,29127000.0,29005000.0,29124000.0,2570716197.92698,88.41990791
KRW-BTC,2022-07-25T17:00:00,29127000.0,29172000.0,29004000.0,29046000.0,1817923314.85544,62.43739684
KRW-BTC,2022-07-25T18:00:00,29041000.0,29135000.0,28962000.0,28979000.0,1944299078.68717,66.98379014
KRW-BTC,2022-07-25T19:00:00,28972000.0,29212000.0,28800000.0,29204000.0,8436905851.80315,291.80609243
KRW-BTC,2022-07-25T20:00:00,29213000.0,29503000.0,29213000.0,29428000.0,8390132684.42482,285.45208575
KRW-BTC,2022-07-25T21:00:00,29428000.0,29429000.0,29189000.0,29254000.0,2908147700.15601,99.21893338
KRW-BTC,2022-07-25T22:00:00,29227000.0,29259000.0,28705000.0,28856000.0,10203626311.11102,353.27024278
KRW-BTC,2022-07-25T23:00:00,28856000.0,28963000.0,28500000.0,28555000.0,14870340630.21794,518.39471278
KRW-BTC,2022-07-26T00:00:00,28555000.0,28633000.0,28065000.0,28068000.0,33579623412.81789,1185.73257235
KRW-BTC,2022-07-26T01:00:00,28076000.0,28193000.0,28050000.0,28149000.0,15036820148.28224,534.26547722
KRW-BTC,2022-07-26T02:00:00,28149000.0,28217000.0,28100000.0,28124000.0,6785129380.14463,240.97598494
KRW-BTC,2022-07-26T03:00:00,28133000.0,28371000.0,27995000.0,28323000.0,12263393914.06598,435.11126092
KRW-BTC,2022-07-26T04:00:00,28326000.0,28377000.0,28201000.0,28209000.0,7316874281.5847,258.72118115
KRW-BTC,2022-07-26T05:00:00,28209000.0,28252000.0,28104000.0,28217000.0,3550961175.06422,126.02648352
KRW-BTC,2022-07-26T06:00:00,28216000.0,28232000.0,28153000.0,28205000.0,5524657046.77419,195.92274005
KRW-BTC,2022-07-26T07:00:00,28205000.0,28257000.0,28137000.0,28200000.0,7665137423.16623,271.73067036
KRW-BTC,2022-07-26T08:00:00,28200000.0,28228000.0,28066000.0,28154000.0,5949242354.99253,211.32037755
KRW-BTC,2022-07-26T09:00:00,28154000.0,28199000.0,28113000.0,28162000.0,5128429414.53288,182.1667422
KRW-BTC,2022-07-26T10:00:00,28163000.0,28200000.0,28085000.0,28160000.0,4484479775.01295,159.35744108
KRW-BTC,2022-07-26T11:00:00,28152000.0,28230000.0,28008000.0,28153000.0,6442579329.21945,228.84842467
KRW-BTC,2022-07-26T12:00:00,28153000.0,28290000.0,28017000.0,28095000.0,6934565121.42482,246.24046759
KRW-BTC,2022-07-26T13:00:00,28095000.0,28121000.0,27850000.0,28009000.0,12862607139.63559,459.40303647
KRW-BTC,2022-07-26T14:00:00,28009000.0,28101000.0,27868000.0,27939000.0,9269380007.57863,331.70879459
KRW-BTC,2022-07-26T15:00:00,27941000.0,27982000.0,27716000.0,27778000.0,8559172537.20746,307.67105248
KRW-BTC,2022-07-26T16:00:00,27778000.0,27973000.0,27750000.0,27967000.0,2931497827.48348,105.19984679
KRW-BTC,2022-07-26T17:00:00,27974000.0,28117000.0,27918000.0,27982000.0,3311954473.73784,118.23531189
KRW-BTC,2022-07-26T18:00:00,27996000.0,28076000.0,27872000.0,27998000.0,2857923106.16869,102.2750742
KRW-BTC,2022-07-26T19:00:00,27998000.0,28037000.0,27874000.0,27998000.0,1668477601.32861,59.66289508
KRW-BTC,2022-07-26T20:00:00,27998000.0,28081000.0,27880000.0,28065000.0,2654767319.70495,94.7985752
KRW-BTC,2022-07-26T21:00:00,28031000.0,28180000.0,27894000.0,28017000.0,3325857637.56753,118.66164726
KRW-BTC,2022-07-26T22:00:00,28029000.0,28250000.0,28012000.0,28159000.0,4413186514.41625,156.76635756
KRW-BTC,2022-07-26T23:00:00,28158000.0,28444000.0,28120000.0,28401000.0,7470733760.83807,264.07258399
KRW-BTC,2022-07-27T00:00:00,28401000.0,28442000.0,28167000.0,28248000.0,11402171660.26893,402.87860909
KRW-BTC,2022-07-27T01:00:00,28248000.0,28340000.0,28167000.0,28266000.0,7215811997.25437,255.37017957
KRW-BTC,2022-07-27T02:00:00,28291000.0,28430000.0,28221000.0,28407000.0,11986733993.14709,423.2221528
KRW-BTC,2022-07-27T03:00:00,28407000.0,28425000.0,28167000.0,28199000.0,9308888719.73823,329.05167941
KRW-BTC,2022-07-27T04:00:00,28199000.0,28247000.0,28165000.0,28227000.0,5177588338.18246,183.53200601
KRW-BTC,2022-07-27T05:00:00,28227000.0,28401000.0,28180000.0,28386000.0,7544646043.21059,266.69256791
KRW-BTC,2022-07-27T06:00:00,28386000.0,28406000.0,28279000.0,28367000.0,6165067251.72112,217.67377674
KRW-BTC,2022-07-27T07:00:00,28376000.0,28570000.0,28367000.0,28525000.0,10095695423.37778,354.16238109
KRW-BTC,2022-07-27T08:00:00,28519000.0,28645000.0,28519000.0,28533000.0,8159332913.01504,285.4697564
KRW-BTC,2022-07-27T09:00:00,28547000.0,28547000.0,28353000.0,28403000.0,5440247116.45127,191.27728318
KRW-BTC,2022-07-27T10:00:00,28400000.0,28470000.0,28357000.0,28444000.0,4139212871.65043,145.60342365
KRW-BTC,2022-07-27T11:00:00,28443000.0,28516000.0,28295000.0,28313000.0,4947335009.22203,174.10374562
KRW-BTC,2022-07-27T12:00:00,28318000.0,28534000.0,28282000.0,28501000.0,6818093057.4665,239.9560869
KRW-BTC,2022-07-27T13:00:00,28502000.0,28650000.0,28408000.0,28610000.0,7707442061.68673,270.22811083
KRW-BTC,2022-07-27T14:00:00,28610000.0,28649000.0,28554000.0,28617000.0,6061922132.25666,211.92252515
KRW-BTC,2022-07-27T15:00:00,28613000.0,28721000.0,28574000.0,28719000.0,4340230466.15663,151.53825383
KRW-BTC,2022-07-27T16:00:00,28719000.0,28890000.0,28615000.0,28696000.0,8416515072.46002,292.388872
KRW-BTC,2022-07-27T17:00:00,28696000.0,28950000.0,28620000.0,28769000.0,5756178839.20094,199.87827749
KRW-BTC,2022-07-27T18:00:00,28769000.0,30003000.0,28769000.0,29878000.0,36690129428.4647,1245.13638295
KRW-BTC,2022-07-27T19:00:00,29878000.0,30492000.0,29878000.0,30000000.0,26394894119.42747,875.62034674
KRW-BTC,2022-07-27T20:00:00,30000000.0,30199000.0,29950000.0,30058000.0,10120258682.30759,336.83615909
KRW-BTC,2022-07-27T21:00:00,30058000.0,30066000.0,29819000.0,29947000.0,11098174582.63299,370.51453602
KRW-BTC,2022-07-27T22:00:00,29947000.0,30260000.0,29917000.0,30196000.0,13213172624.348,439.02649722
KRW-BTC,2022-07-27T23:00:00,30188000.0,30262000.0,30034000.0,30202000.0,14009592266.23708,464.51084317
KRW-BTC,2022-07-28T00:00:00,30200000.0,30330000.0,29999000.0,30084000.0,20530064222.19138,681.2986894
KRW-BTC,2022-07-28T01:00:00,30100000.0,30100000.0,29936000.0,29992000.0,13200593543.52216,439.7652117
KRW-BTC,2022-07-28T02:00:00,29980000.0,30800000.0,29934000.0,30649000.0,22590016187.80684,742.89494946
KRW-BTC,2022-07-28T03:00:00,30619000.0,30700000.0,30407000.0,30476000.0,13505970183.09345,441.76291838
KRW-BTC,2022-07-28T04:00:00,30476000.0,30562000.0,30360000.0,30360000.0,11598455434.55959,380.50639296
KRW-BTC,2022-07-28T05:00:00,30360000.0,30550000.0,30265000.0,30549000.0,11109329468.39943,365.36544367
KRW-BTC,2022-07-28T06:00:00,30545000.0,30560000.0,30271000.0,30403000.0,7100335860.68246,233.14486312
KRW-BTC,2022-07-28T07:00:00,30383000.0,30402000.0,30079000.0,30099000.0,10820062245.14541,358.23091061
KRW-BTC,2022-07-28T08:00:00,30099000.0,30292000.0,30074000.0,30215000.0,7942452030.36437,263.08031754
KRW-BTC,2022-07-28T09:00:00,30210000.0,30292000.0,30084000.0,30292000.0,7300436502.56135,241.71781519
KRW-BTC,2022-07-28T10:00:00,30266000.0,30428000.0,30225000.0,30255000.0,6097165721.32157,201.16224961
KRW-BTC,2022-07-28T11:00:00,30255000.0,30450000.0,30200000.0,30450000.0,6904783995.75254,227.66519438
KRW-BTC,2022-07-28T12:00:00,30450000.0,30525000.0,29850000.0,30318000.0,26685365127.64151,882.55211166
KRW-BTC,2022-07-28T13:00:00,30306000.0,30591000.0,30077000.0,30108000.0,20592958763.14476,678.94323675
KRW-BTC,2022-07-28T14:00:00,30100000.0,30433000.0,30043000.0,30420000.0,15570066961.82085,514.99952289
KRW-BTC,2022-07-28T15:00:00,30395000.0,31313000.0,30372000.0,31074000.0,34675302844.92199,1123.40190627
KRW-BTC,2022-07-28T16:00:00,31074000.0,31300000.0,30983000.0,31126000.0,21574527692.91421,692.13193931
KRW-BTC,2022-07-28T17:00:00,31143000.0,31507000.0,31126000.0,31357000.0,13539632788.19905,432.34585032
KRW-BTC,2022-07-28T18:00:00,31376000.0,31377000.0,31160000.0,31229000.0,6436329180.93526,206.08933622
KRW-BTC,2022-07-28T19:00:00,31229000.0,31316000.0,31100000.0,31191000.0,4279985675.77557,137.06180918
KRW-BTC,2022-07-28T20:00:00,31191000.0,31570000.0,31105000.0,31414000.0,13165808310.4044,419.71837421
KRW-BTC,2022-07-28T21:00:00,31419000.0,31573000.0,31202000.0,31309000.0,11286767034.52655,359.58897779
KRW-BTC,2022-07-28T22:00:00,31308000.0,31412000.0,31247000.0,31380000.0,8888589295.61942,283.73936109
KRW-BTC,2022-07-28T23:00:00,31380000.0,31400000.0,31155000.0,31217000.0,9172127626.8427,293.46013193
KRW-BTC,2022-07-29T00:00:00,31217000.0,31411000.0,31070000.0,31387000.0,20771787644.3532,664.936131
KRW-BTC,2022-07-29T01:00:00,31365000.0,31398000.0,31196000.0,31356000.0,12302516660.44336,393.11556545
KRW-BTC,2022-07-29T02:00:00,31347000.0,31395000.0,31204000.0,31313000.0,9600235304.60948,306.4818905
KRW-BTC,2022-07-29T03:00:00,31298000.0,31415000.0,31273000.0,31391000.0,8513179741.84723,271.62303478
KRW-BTC,2022-07-29T04:00:00,31391000.0,31562000.0,31380000.0,31550000.0,14105828682.85917,448.1979013
KRW-BTC,2022-07-29T05:00:00,31550000.0,31650000.0,31437000.0,31559000.0,18598952052.84942,589.64589936
KRW-BTC,2022-07-29T06:00:00,31560000.0,31990000.0,31501000.0,31555000.0,24255367383.95755,765.05525621
KRW-BTC,2022-07-29T07:00:00,31566000.0,31586000.0,31332000.0,31527000.0,21148249147.29851,672.08060985
KRW-BTC,2022-07-29T08:00:00,31527000.0,31659000.0,31352000.0,31534000.0,17709948930.91026,561.52563975
KRW-BTC,2022-07-29T09:00:00,31534000.0,31757000.0,31447000.0,31751000.0,14558290699.6018,460.56977274
KRW-BTC,2022-07-29T10:00:00,31731000.0,31757000.0,31596000.0,31639000.0,8522537845.67917,269.10106545
KRW-BTC,2022-07-29T11:00:00,31650000.0,31660000.0,31116000.0,31355000.0,20549878477.10995,655.2615873
KRW-BTC,2022-07-29T12:00:00,31355000.0,31384000.0,30970000.0,31079000.0,20175959872.47675,647.49098482
KRW-BTC,2022-07-29T13:00:00,31079000.0,31393000.0,30965000.0,31327000.0,15627772829.92169,501.52917762
KRW-BTC,2022-07-29T14:00:00,31327000.0,31923000.0,31311000.0,31650000.0,27874135521.43699,878.65362937
KRW-BTC,2022-07-29T15:00:00,31642000.0,31710000.0,31442000.0,31651000.0,10377725658.15302,328.48738945
KRW-BTC,2022-07-29T16:00:00,31670000.0,31695000.0,31221000.0,31524000.0,9549410790.16675,304.1159614
KRW-BTC,2022-07-29T17:00:00,31552000.0,31600000.0,31324000.0,31532000.0,4073432230.39146,129.4766623
KRW-BTC,2022-07-29T18:00:00,31514000.0,31787000.0,31470000.0,31626000.0,3349840321.27988,105.86179092
KRW-BTC,2022-07-29T19:00:00,31659000.0,31668000.0,31434000.0,31585000.0,2918554029.51436,92.43606355
KRW-BTC,2022-07-29T20:00:00,31574000.0,31669000.0,31469000.0,31583000.0,3060394163.12169,96.96396141
KRW-BTC,2022-07-29T21:00:00,31599000.0,31668000.0,31422000.0,31532000.0,4438396146.85752,140.66499989
KRW-BTC,2022-07-29T22:00:00,31532000.0,31613000.0,31412000.0,31563000.0,4162382257.97204,132.07825795
KRW-BTC,2022-07-29T23:00:00,31563000.0,31776000.0,31330000.0,31404000.0,10632230159.92616,336.55816545
KRW-BTC,2022-07-30T00:00:00,31402000.0,31610000.0,31400000.0,31576000.0,13156992079.37097,417.37954874
KRW-BTC,2022-07-30T01:00:00,31576000.0,31600000.0,31370000.0,31569000.0,11431314173.13697,362.80653466
KRW-BTC,2022-07-30T02:00:00,31569000.0,31586000.0,31405000.0,31512000.0,6146074285.07472,195.23339521
KRW-BTC,2022-07-30T03:00:00,31512000.0,31521000.0,31413000.0,31451000.0,4326248366.36349,137.51669963
KRW-BTC,2022-07-30T04:00:00,31451000.0,31488000.0,31355000.0,31382000.0,8121837833.97163,258.44914644
KRW-BTC,2022-07-30T05:00:00,31383000.0,31459000.0,31363000.0,31440000.0,4159427604.50119,132.43729526
KRW-BTC,2022-07-30T06:00:00,31441000.0,31518000.0,31423000.0,31446000.0,3982571934.80097,126.58498637
KRW-BTC,2022-07-30T07:00:00,31446000.0,31534000.0,31445000.0,31515000.0,4514289450.08222,143.28103632
KRW-BTC,2022-07-30T08:00:00,31520000.0,31555000.0,31451000.0,31514000.0,8593249521.04024,272.78886281
KRW-BTC,2022-07-30T09:00:00,31514000.0,31573000.0,31477000.0,31550000.0,5089153711.6103,161.45289934
KRW-BTC,2022-07-30T10:00:00,31551000.0,31570000.0,31412000.0,31525000.0,7263906305.70748,230.640774
KRW-BTC,2022-07-30T11:00:00,31525000.0,31735000.0,31490000.0,31600000.0,6712579952.21553,212.40708342
KRW-BTC,2022-07-30T12:00:00,31600000.0,32139000.0,31550000.0,32138000.0,20757179287.71901,650.8087738
KRW-BTC,2022-07-30T13:00:00,32138000.0,32500000.0,32080000.0,32205000.0,34101073041.53152,1055.58021765
KRW-BTC,2022-07-30T14:00:00,32209000.0,32368000.0,32022000.0,32045000.0,13922205575.02088,431.9029927
KRW-BTC,2022-07-30T15:00:00,32043000.0,32357000.0,32042000.0,32293000.0,12876866102.67791,399.19116526
KRW-BTC,2022-07-30T16:00:00,32292000.0,32345000.0,32200000.0,32317000.0,8791043721.09409,272.39511448
KRW-BTC,2022-07-30T17:00:00,32317000.0,32326000.0,32156000.0,32200000.0,5261995946.76906,163.19285713
KRW-BTC,2022-07-30T18:00:00,32187000.0,32314000.0,32187000.0,32281000.0,3776416161.62088,117.08277739
KRW-BTC,2022-07-30T19:00:00,32296000.0,32296000.0,31583000.0,31629000.0,9756986852.25398,306.00268412
KRW-BTC,2022-07-30T20:00:00,31650000.0,31825000.0,31519000.0,31677000.0,9130082915.44989,288.58996712
KRW-BTC,2022-07-30T21:00:00,31677000.0,31745000.0,31550000.0,31557000.0,6482667657.93722,204.91758884
KRW-BTC,2022-07-30T22:00:00,31555000.0,31569000.0,31171000.0,31428000.0,16453422272.09546,525.25545577
KRW-BTC,2022-07-30T23:00:00,31411000.0,31456000.0,31195000.0,31281000.0,9201885445.60638,294.16189925
KRW-BTC,2022-07-31T00:00:00,31270000.0,31494000.0,31138000.0,31482000.0,14580481529.09891,465.17626515
KRW-BTC,2022-07-31T01:00:00,31482000.0,31540000.0,31419000.0,31466000.0,10490033703.24003,333.22866567
KRW-BTC,2022-07-31T02:00:00,31466000.0,31660000.0,31454000.0,31570000.0,9494275908.03097,300.79608918
KRW-BTC,2022-07-31T03:00:00,31555000.0,31578000.0,31434000.0,31474000.0,5595178049.28191,177.63880753
KRW-BTC,2022-07-31T04:00:00,31480000.0,31491000.0,31406000.0,31446000.0,6070515095.85997,193.04644181
KRW-BTC,2022-07-31T05:00:00,31445000.0,31485000.0,31313000.0,31335000.0,8867721598.52258,282.61567352
KRW-BTC,2022-07-31T06:00:00,31334000.0,31493000.0,31334000.0,31455000.0,7408188935.61045,235.72711634
KRW-BTC,2022-07-31T07:00:00,31455000.0,31472000.0,31327000.0,31413000.0,10528503166.44679,335.14162309
KRW-BTC,2022-07-31T08:00:00,31399000.0,31443000.0,31201000.0,31203000.0,12149792399.21609,387.97051407
KRW-BTC,2022-07-31T09:00:00,31212000.0,31405000.0,31155000.0,31367000.0,10139042698.33301,324.10153723
KRW-BTC,2022-07-31T10:00:00,31366000.0,31470000.0,31290000.0,31445000.0,7595260035.27707,242.02455917
KRW-BTC,2022-07-31T11:00:00,31465000.0,31471000.0,31348000.0,31373000.0,7086065666.76793,225.67523236
KRW-BTC,2022-07-31T12:00:00,31373000.0,31413000.0,31297000.0,31349000.0,14879322138.8145,474.68738122
KRW-BTC,2022-07-31T13:00:00,31349000.0,31382000.0,31200000.0,31261000.0,10859361290.12646,347.20995828
KRW-BTC,2022-07-31T14:00:00,31261000.0,31369000.0,31150000.0,31266000.0,8743546585.18693,279.77806987
KRW-BTC,2022-07-31T15:00:00,31266000.0,31334000.0,31190000.0,31326000.0,6400727231.55985,204.56049684
KRW-BTC,2022-07-31T16:00:00,31326000.0,31398000.0,31236000.0,31246000.0,7295273559.36479,232.84577594
KRW-BTC,2022-07-31T17:00:00,31261000.0,31317000.0,31237000.0,31253000.0,2764536806.57591,88.44588623
KRW-BTC,2022-07-31T18:00:00,31253000.0,31775000.0,30920000.0,31281000.0,22558185366.63919,720.9888637
KRW-BTC,2022-07-31T19:00:00,31280000.0,31555000.0,31242000.0,31390000.0,4412824165.84694,140.39767643
KRW-BTC,2022-07-31T20:00:00,31403000.0,31489000.0,31275000.0,31313000.0,2370681041.58837,75.55055552
KRW-BTC,2022-07-31T21:00:00,31326000.0,31350000.0,31050000.0,31106000.0,4017747841.07098,128.81190766
KRW-BTC,2022-07-31T22:00:00,31116000.0,31123000.0,30714000.0,30942000.0,15878265738.27913,514.25630676
KRW-BTC,2022-07-31T23:00:00,30942000.0,30958000.0,30746000.0,30751000.0,11561149049.44391,374.73354007
KRW-BTC,2022-08-01T00:00:00,30750000.0,30955000.0,30688000.0,30878000.0,17897472191.22748,580.66909047
KRW-BTC,2022-08-01T01:00:00,30878000.0,30986000.0,30796000.0,30898000.0,14462402717.38126,467.93670083
KRW-BTC,2022-08-01T02:00:00,30898000.0,30947000.0,30870000.0,30907000.0,6940902471.37649,224.48091331
KRW-BTC,2022-08-01T03:00:00,30907000.0,30926000.0,30814000.0,30870000.0,5875429164.02139,190.33165655
KRW-BTC,2022-08-01T04:00:00,30863000.0,30920000.0,30809000.0,30887000.0,6231625940.23302,201.89466824
KRW-BTC,2022-08-01T05:00:00,30867000.0,30888000.0,30800000.0,30812000.0,5541398071.92208,179.68466561
KRW-BTC,2022-08-01T06:00:00,30815000.0,30848000.0,30627000.0,30753000.0,9933232170.4962,323.31769886
KRW-BTC,2022-08-01T07:00:00,30753000.0,30820000.0,30610000.0,30780000.0,6540830679.99737,213.00551076
KRW-BTC,2022-08-01T08:00:00,30780000.0,30833000.0,30729000.0,30783000.0,4242979972.83682,137.78103612
KRW-BTC,2022-08-01T09:00:00,30782000.0,30859000.0,30748000.0,30771000.0,6566532976.47231,213.19970969
KRW-BTC,2022-08-01T10:00:00,30770000.0,30806000.0,30480000.0,30532000.0,14067733323.88476,459.60000022
KRW-BTC,2022-08-01T11:00:00,30530000.0,30792000.0,30420000.0,30730000.0,10776703828.08173,352.3389241
KRW-BTC,2022-08-01T12:00:00,30730000.0,30797000.0,30614000.0,30678000.0,5633383569.24547,183.56722736
KRW-BTC,2022-08-01T13:00:00,30677000.0,30844000.0,30500000.0,30775000.0,12902952793.34758,421.28320746
KRW-BTC,2022-08-01T14:00:00,30773000.0,31099000.0,30757000.0,30960000.0,18993720816.73325,613.32506325
KRW-BTC,2022-08-01T15:00:00,30961000.0,31010000.0,30817000.0,30890000.0,7833814770.41559,253.55529766
KRW-BTC,2022-08-01T16:00:00,30895000.0,30903000.0,30670000.0,30709000.0,7319297570.3244,237.99296717
KRW-BTC,2022-08-01T17:00:00,30699000.0,30720000.0,30423000.0,30498000.0,9863019420.78516,323.27095496
KRW-BTC,2022-08-01T18:00:00,30498000.0,30571000.0,30392000.0,30465000.0,9214174051.51519,302.77560495
KRW-BTC,2022-08-01T19:00:00,30488000.0,30589000.0,30421000.0,30500000.0,2386979412.48031,78.27091101
KRW-BTC,2022-08-01T20:00:00,30500000.0,30680000.0,30477000.0,30662000.0,2570552656.19761,84.1662314
KRW-BTC,2022-08-01T21:00:00,30680000.0,30694000.0,30530000.0,30587000.0,2815560644.71392,91.97562534
KRW-BTC,2022-08-01T22:00:00,30586000.0,30730000.0,30488000.0,30695000.0,4174361034.26632,136.46588779
